SYMBOL,ENSEMBL,ENSEMBLPROT,ENSEMBLTRANS,ENTREZID,IPI,UNIGENE,UNIPROT
PIK3CD-AS1,ENSG00000179840,,,644997,,Hs.568595,
RRBP1,ENSG00000125844,,,6238,,Hs.472213,Q9P2E9
TPI1,ENSG00000111669,,,7167,,Hs.524219,P60174
TXNRD3NB,ENSG00000197763,,,645840,,Hs.477475,Q6F5E7
PCDHGA11,ENSG00000253873,ENSP00000480917,ENST00000622044,56105,,Hs.368160,Q9Y5H2
SPPL3,ENSG00000157837,,,121665,,Hs.507087,Q8TCT6
C19orf12,ENSG00000131943,,,83636,,Hs.529094,Q9NSK7
S100B,ENSG00000160307,ENSP00000291700,ENST00000291700,6285,,Hs.422181,A0A0S2Z4C5
PRRG4,ENSG00000135378,ENSP00000257836,ENST00000257836,79056,,Hs.471695,A0A0S2Z5N9
TEX52,ENSG00000283297,ENSP00000489863,ENST00000637658,101929469,,Hs.634625,A6NCN8
USP43,ENSG00000154914,,,124739,,Hs.709621,Q70EL4
SNRPE,ENSG00000182004,,,6635,IPI00029266,Hs.334612,P62304
APC,ENSG00000134982,,,324,IPI00215877,Hs.158932,P25054
DEFB114,ENSG00000177684,ENSP00000312702,ENST00000322066,245928,,Hs.381372,Q30KQ6
ERVK-21,,,,100616103,,,
PTGFR,ENSG00000122420,ENSP00000359794,ENST00000370758,5737,IPI00015730,Hs.654365,P43088
C9orf116,ENSG00000160345,,,138162,,Hs.414028,Q5BN46
MVK,ENSG00000110921,,,4598,,Hs.130607,B2RDU6
TRAV5,,,,28688,,,
ZNF683,ENSG00000176083,,,257101,IPI00176335,Hs.353208,Q8IZ20
TRAV8-3,,,,28683,,Hs.369380,
C10orf91,ENSG00000180066,,,170393,,Hs.375059,
DEFB105A,ENSG00000186562,ENSP00000334330,ENST00000334773,245908,,Hs.381378,A0A0K0K1I4
KRTAP10-7,ENSG00000272804,ENSP00000476821,ENST00000609664,386675,IPI00793984,Hs.473999,P60409
ZNF790,ENSG00000197863,ENSP00000349161,ENST00000356725,388536,IPI00410131,Hs.282067,B4DMI3
LRP4,ENSG00000134569,ENSP00000367888,ENST00000378623,4038,,Hs.4930,O75096
unassigned,,,,,,,
CENPT,ENSG00000102901,,,80152,,Hs.288382,B3KPB2
BBS2,ENSG00000125124,,,583,IPI00306961,Hs.333738,Q9BXC9
ALDH4A1,ENSG00000159423,,,8659,,Hs.77448,P30038
unassigned,,,,,,,
GNRH1,ENSG00000147437,ENSP00000391280,ENST00000421054,2796,IPI00000102,Hs.82963,P01148
LRRC14B,ENSG00000185028,ENSP00000327675,ENST00000328278,389257,IPI00398024,Hs.103142,A6NHZ5
DMRTB1,ENSG00000143006,ENSP00000360500,ENST00000371445,63948,,Hs.131654,I6L9A0
ERN2,ENSG00000134398,,,10595,,Hs.592041,A5YM46
TWIST2,ENSG00000233608,ENSP00000405176,ENST00000448943,117581,,Hs.422585,A0A024R4D4
MMP20,ENSG00000137674,ENSP00000260228,ENST00000260228,9313,,Hs.591946,O60882
CD48,ENSG00000117091,ENSP00000357025,ENST00000368046,962,IPI00013831,Hs.243564,A0A087X1S7
unassigned,,,,,,,
unassigned,,,,,,,
PMS2P11,,,,107161145,,,
BTLA,ENSG00000186265,ENSP00000333919,ENST00000334529,151888,,Hs.445162,Q7Z6A9
SPOCK2,ENSG00000107742,,,9806,,Hs.523009,Q92563
NPIPA7,ENSG00000214967,ENSP00000431814,ENST00000530217,101059938,,Hs.634612,E9PJI5
TEAD3,ENSG00000007866,,,7005,,Hs.485205,Q99594
CXorf1,,,,,,,
LAPTM5,ENSG00000162511,ENSP00000294507,ENST00000294507,7805,,Hs.371021,Q13571
LLPH,ENSG00000139233,ENSP00000266604,ENST00000266604,84298,,Hs.504820,A0A024RB76
SERPINB2,ENSG00000197632,ENSP00000385397,ENST00000404622,5055,IPI00007117,Hs.594481,P05120
WDCP,ENSG00000163026,,,80304,,Hs.24624,Q9H6R7
OR6K3,ENSG00000203757,ENSP00000357127,ENST00000368145,391114,,Hs.554488,A0A0C4DFU5
CES5A,ENSG00000159398,ENSP00000487919,ENST00000570713,221223,,Hs.350800,Q6NT32
unassigned,,,,,,,
MRPS5,ENSG00000144029,,,64969,,Hs.655259,P82675
ZNF280D,ENSG00000137871,ENSP00000453045,ENST00000559000,54816,,Hs.511477,Q6N043
KCND1,ENSG00000102057,ENSP00000365660,ENST00000376477,3750,IPI00007507,Hs.55276,Q9NSA2
HLA-C,ENSG00000204525,ENSP00000407431,ENST00000475452,3107,IPI00657976,Hs.656020,O19617
CREB5,ENSG00000146592,,,9586,,Hs.437075,Q02930
ANGPTL5,ENSG00000187151,ENSP00000335255,ENST00000334289,253935,,Hs.318370,Q86XS5
TRAJ22,,,,28733,,,
PLEKHG4,ENSG00000196155,,,25894,,Hs.188781,A0A024R6X4
ATP9B,ENSG00000166377,ENSP00000482146,ENST00000619535,374868,IPI00396022,Hs.465475,O43861
PLEKHG7,ENSG00000187510,ENSP00000380933,ENST00000397833,440107,,Hs.591013,Q6ZR37
POU4F2,ENSG00000151615,ENSP00000281321,ENST00000281321,5458,IPI00029713,Hs.266,Q12837
PDK2,ENSG00000005882,,,5164,IPI01011342,Hs.256667,Q15119
GRAPL,ENSG00000189152,,,400581,,Hs.647426,Q8TC17
NAA50,ENSG00000121579,,,80218,,Hs.372378,E7EQ69
SLC41A1,ENSG00000133065,,,254428,,Hs.20274,B2RMP2
ATXN8OS,ENSG00000230223,,,6315,,Hs.676453,
LIMD2,ENSG00000136490,ENSP00000259006,ENST00000259006,80774,,Hs.591166,A0A140VJN0
TRBV4-1,,,,28617,,,
TXN2,ENSG00000100348,ENSP00000216185,ENST00000216185,25828,,Hs.211929,Q99757
SLC2A11,ENSG00000133460,ENSP00000482495,ENST00000618502,66035,,Hs.661910,Q6PJ99
ANKRD26P1,ENSG00000261239,,ENST00000571006,124149,,Hs.97414,
SSTR5,ENSG00000162009,ENSP00000293897,ENST00000293897,6755,IPI00018079,Hs.449840,P35346
EDN1,ENSG00000078401,ENSP00000368683,ENST00000379375,1906,,Hs.511899,P05305
TRIM45,ENSG00000134253,ENSP00000431261,ENST00000497970,80263,,Hs.301526,Q9H8W5
ZNF418,ENSG00000196724,,,147686,,Hs.660728,B7Z1P3
LIMS4,ENSG00000256671,ENSP00000487960,ENST00000632758,100288695,,Hs.535619,P0CW19
SHANK1,ENSG00000161681,,,50944,,Hs.274255,Q9Y566
SMYD1,ENSG00000115593,,,150572,,Hs.516176,E9PHG3
SLC35F3,ENSG00000183780,,,148641,,Hs.158748,Q8IY50
SLC37A2,ENSG00000134955,,,219855,,Hs.352661,Q8TED4
MRPS36,ENSG00000134056,ENSP00000482331,ENST00000613100,92259,IPI00020495,Hs.631971,P82909
RTKN,ENSG00000114993,,,6242,,Hs.192854,Q9BST9
GGT7,ENSG00000131067,,,2686,IPI00167415,Hs.433738,A0PJJ9
DPF2,ENSG00000133884,ENSP00000436901,ENST00000528416,5977,,Hs.13495,J3KMZ8
TEDC1,ENSG00000185347,,,283643,,Hs.720306,Q86SX3
KRT1,ENSG00000167768,ENSP00000252244,ENST00000252244,3848,IPI00220327,Hs.80828,P04264
RAB8A,ENSG00000167461,,,4218,,Hs.642874,A0A024R7I3
CECR2,ENSG00000099954,,,27443,,Hs.231895,B7WPH3
NACAD,ENSG00000136274,ENSP00000420477,ENST00000490531,23148,,Hs.96633,O15069
EXOC3,ENSG00000180104,,,11336,,Hs.481464,A0A024QYZ6
PCDH19,ENSG00000165194,,,57526,,Hs.4993,B3KU71
DTX2,ENSG00000091073,ENSP00000488433,ENST00000633541,113878,IPI00292746,Hs.187058,Q86UW9
CDKN2A-AS1,,,,,,,
PRSS38,ENSG00000185888,ENSP00000355719,ENST00000366757,339501,,Hs.97604,A1L453
unassigned,,,,,,,
AASS,ENSG00000008311,,,10157,,Hs.156738,A4D0W4
KRTAP4-6,ENSG00000198090,ENSP00000328270,ENST00000345847,81871,,Hs.307014,Q9BYQ5
LINC01387,ENSG00000265944,,,100130480,,Hs.646267,
PYROXD2,ENSG00000119943,,,84795,,Hs.238303,Q8N2H3
PTPN9,ENSG00000169410,ENSP00000482732,ENST00000618819,5780,IPI00852804,Hs.445775,P43378
FBRS,ENSG00000156860,,,64319,,Hs.247186,B3KTZ7
ERMP1,ENSG00000099219,,,79956,,Hs.591078,Q6ZMD3
TERF2,ENSG00000132604,,,7014,,Hs.63335,Q15554
ZNF493,ENSG00000196268,,,284443,,Hs.656558,Q6ZR52
PADI4,ENSG00000159339,ENSP00000486726,ENST00000626048,23569,,Hs.522969,Q9UM07
TLR2,ENSG00000137462,ENSP00000493968,ENST00000646900,7097,,Hs.519033,A0A0S2Z4S4
TAS2R41,ENSG00000221855,ENSP00000386201,ENST00000408916,259287,IPI00221132,Hs.650648,P59536
SCD,ENSG00000099194,ENSP00000359380,ENST00000370355,6319,,Hs.558396,O00767
NEU2,ENSG00000115488,ENSP00000233840,ENST00000233840,4759,,Hs.532681,Q9Y3R4
unassigned,,,,,,,
NDUFAF7,ENSG00000003509,,,55471,,Hs.433466,Q7L592
IGHV4-30-4,,,,28397,,,
PAF1,ENSG00000006712,,,54623,IPI00384593,Hs.466714,Q8N7H5
LINC00854,,,,,,,
HSD17B12,ENSG00000149084,,,51144,,Hs.132513,Q53GQ0
MBD5,ENSG00000204406,,,55777,,Hs.458312,Q9P267
MUC20,ENSG00000176945,ENSP00000483878,ENST00000615394,200958,,Hs.308992,Q8N307
MATN1,ENSG00000162510,ENSP00000362870,ENST00000373765,4146,,Hs.150366,P21941
GOLGA2P5,ENSG00000238105,,ENST000003048133,55592,,Hs.524660,
NIPA2,ENSG00000140157,,,81614,,Hs.591003,A0A024R372
RTN4IP1,ENSG00000130347,,,84816,,Hs.155839,Q8WWV3
MPC2,ENSG00000143158,,,25874,,Hs.517768,A0A024R8Z5
SUSD1,ENSG00000106868,,,64420,,Hs.494827,Q6UWL2
RECQL5,ENSG00000108469,,,9400,,Hs.632229,B3KQK2
PCDHA10,ENSG00000250120,ENSP00000478748,ENST00000562220,56139,,Hs.199343,Q9Y5I2
LRRC75B,ENSG00000178026,,,388886,IPI00384730,Hs.113314,Q2VPJ9
CDH3,ENSG00000062038,,,1001,IPI00645614,Hs.191842,P22223
PRMT5,ENSG00000100462,,,10419,,Hs.367854,O14744
PCCA,ENSG00000175198,,,5095,IPI00744115,Hs.80741,P05165
TMEM232,ENSG00000186952,,,642987,IPI00939978,Hs.729154,C9JQI7
LIFR,ENSG00000113594,ENSP00000263409,ENST00000263409,3977,,Hs.133421,A8K1Z4
APOD,ENSG00000189058,ENSP00000345179,ENST00000343267,347,IPI00006662,Hs.522555,P05090
VAMP8,ENSG00000118640,,,8673,,Hs.714302,Q9BV40
MKNK2,ENSG00000099875,,,2872,IPI01015106,Hs.515032,Q9HBH9
unassigned,,,,,,,
RBM20,ENSG00000203867,ENSP00000358532,ENST00000369519,282996,IPI00552787,Hs.116630,Q5T481
SSRP1,ENSG00000149136,ENSP00000278412,ENST00000278412,6749,IPI00005154,Hs.523680,A0A024R4Z6
CCDC15,ENSG00000149548,,,80071,,Hs.287555,Q0P6D6
ZKSCAN7,ENSG00000196345,ENSP00000485948,ENST00000629379,55888,,Hs.529512,Q9P0L1
FOS,ENSG00000170345,ENSP00000306245,ENST00000303562,2353,,Hs.25647,P01100
CASTOR3,ENSG00000239521,ENSP00000389760,ENST00000328453,352954,,Hs.556063,Q8NAP1
QTRT1,ENSG00000213339,ENSP00000250237,ENST00000589488,81890,,Hs.631638,Q71RF8
LUC7L3,ENSG00000108848,,,51747,IPI00967258,Hs.130293,J3KPP4
CD8B,ENSG00000172116,,,926,IPI00969609,Hs.405667,P10966
RPLP1,ENSG00000137818,,,6176,,Hs.356502,A0A024R608
IGKJ2,,,,28949,,,
NFKB2,ENSG00000077150,,,4791,,Hs.73090,Q00653
TUBB4A,ENSG00000104833,,,10382,,Hs.110837,P04350
SLC11A2,ENSG00000110911,,,4891,,Hs.505545,P49281
ST6GALNAC6,ENSG00000160408,ENSP00000496586,ENST00000643029,30815,,Hs.109672,Q969X2
C1orf74,ENSG00000162757,ENSP00000294811,ENST00000294811,148304,,Hs.497642,A0A0A8K8E6
ATAD2B,ENSG00000119778,,,54454,IPI00456004,Hs.467862,Q9ULI0
C11orf96,ENSG00000187479,ENSP00000431597,ENST00000528572,387763,IPI00398347,Hs.530443,A0A087WW59
OR8J1,ENSG00000172487,ENSP00000477259,ENST00000533152,219477,,Hs.626841,Q8NGP2
IQCF1,ENSG00000173389,,,132141,,Hs.671210,Q8N6M8
ASXL1,ENSG00000171456,,,171023,,Hs.374043,Q498B9
COX15,ENSG00000014919,,,1355,IPI00419869,Hs.28326,Q7KZN9
TSGA10IP,ENSG00000175513,ENSP00000484252,ENST00000532620,254187,,Hs.350671,Q3SY00
SENP8,ENSG00000166192,,,123228,,Hs.513002,Q96LD8
PDIA5,ENSG00000065485,,,10954,,Hs.477352,Q14554
RPP40,ENSG00000124787,,,10799,,Hs.511756,O75818
LY75,ENSG00000054219,,,4065,,Hs.153563,O60449
NENF,ENSG00000117691,ENSP00000355955,ENST00000366988,29937,,Hs.461787,Q9UMX5
unassigned,,,,,,,
unassigned,,,,,,,
IGF2-AS,ENSG00000099869,,,51214,,Hs.716962,
COMMD3,ENSG00000148444,,,23412,,Hs.534398,Q9UBI1
OR10H2,ENSG00000171942,ENSP00000306095,ENST00000305899,26538,IPI00029535,Hs.247694,A0A126GWJ7
ARMC7,ENSG00000125449,ENSP00000462962,ENST00000581078,79637,,Hs.413047,Q9H6L4
ACTL9,ENSG00000181786,ENSP00000316674,ENST00000324436,284382,,Hs.209206,Q8TC94
MOXD2P,ENSG00000240268,,ENST00000460233,100289017,,Hs.641504,
SRP68,ENSG00000167881,,,6730,IPI01009487,Hs.514495,Q9UHB9
NPIPB9,ENSG00000196993,ENSP00000350444,ENST00000357796,100507607,,Hs.710214,F8W1W9
DDX18,ENSG00000088205,,,8886,,Hs.744922,A0A024RAH8
HSPBP1,ENSG00000133265,,,23640,,Hs.53066,Q9NZL4
DAG1,ENSG00000173402,,,1605,,Hs.76111,A0A024R2W4
PGK2,ENSG00000170950,ENSP00000305995,ENST00000304801,5232,IPI00219568,Hs.367727,A0A140VJR3
NEFH,ENSG00000100285,ENSP00000311997,ENST00000310624,4744,,Hs.198760,P12036
NHS,ENSG00000188158,,,4810,,Hs.201623,Q6T4R5
HIST1H3A,ENSG00000275714,ENSP00000480826,ENST00000613854,8350,,Hs.546315,P68431
SGSM2,ENSG00000141258,,,9905,,Hs.513861,B9A6J3
RGS2,ENSG00000116741,ENSP00000235382,ENST00000483295,5997,,Hs.78944,A0A024R939
PRAMEF5,ENSG00000270601,ENSP00000480122,ENST00000622421,343068,,Hs.567864,A0A0G2JM45
CCDC180,ENSG00000197816,,,100499483,,Hs.435629,B4DZK1
TRAF1,ENSG00000056558,,,7185,,Hs.531251,Q13077
LMO7,ENSG00000136153,,,4008,,Hs.207631,F8J2B5
STAG3,ENSG00000066923,,,10734,,Hs.592283,Q9UJ98
WISP3,ENSG00000112761,,,8838,,Hs.558428,I6L968
HSPD1,ENSG00000144381,,,3329,IPI00784154,Hs.595053,A0A024R3X4
TRAV21,,,,28662,,,
WISP2,ENSG00000064205,,,8839,,Hs.592145,O76076
AP2S1,ENSG00000042753,,,1175,IPI00219840,Hs.119591,M0QYZ2
LIMK1,ENSG00000106683,,,3984,,Hs.647035,P53667
TMEM62,ENSG00000137842,ENSP00000455482,ENST00000564698,80021,,Hs.511175,Q0P6H9
RPS5,ENSG00000083845,ENSP00000470114,ENST00000601521,6193,,Hs.378103,A0A024R4Q8
TRMT61A,ENSG00000166166,,,115708,,Hs.525610,A0A024R6Q2
LTB,ENSG00000227507,ENSP00000410481,ENST00000483972,4050,,Hs.376208,Q06643
TMEM74,ENSG00000164841,ENSP00000297459,ENST00000518838,157753,,Hs.99439,A0A024R9D4
MAGED2,ENSG00000102316,,,10916,,Hs.522665,A0A024R9Y7
CAPN8,ENSG00000203697,,,388743,IPI00874238,Hs.291487,A6NHC0
SCGB1C2,ENSG00000268320,ENSP00000471646,ENST00000595228,653486,IPI00152435,Hs.127059,P0DMR2
RGS22,ENSG00000132554,,,26166,IPI00792464,Hs.120021,Q8NE09
SLC37A4,ENSG00000137700,ENSP00000493469,ENST00000642844,2542,IPI00217409,Hs.719203,A0A024R3H9
OR52H1,ENSG00000181616,ENSP00000326259,ENST00000322653,390067,,Hs.554540,Q8NGJ2
OR2K2,ENSG00000171133,ENSP00000305055,ENST00000302681,26248,IPI00743548,Hs.381312,A0A0C4DFP3
ANGPT1,ENSG00000154188,ENSP00000428340,ENST00000517746,284,IPI00016677,Hs.369675,Q15389
ZC2HC1B,ENSG00000118491,ENSP00000237275,ENST00000539295,153918,,Hs.121188,Q5TFG8
LRRFIP1,ENSG00000124831,,,9208,,Hs.471779,Q32MZ4
OR10V1,ENSG00000172289,ENSP00000302199,ENST00000307552,390201,,Hs.589001,Q8NGI7
OR8J3,ENSG00000167822,ENSP00000493417,ENST00000641913,81168,,Hs.554523,A0A126GVE3
PDHB,ENSG00000168291,,,5162,IPI00549885,Hs.161357,P11177
YLPM1,ENSG00000119596,,,56252,,Hs.531111,P49750
C9orf62,ENSG00000178243,,,157927,,Hs.559511,Q8N4C0
EDNRB,ENSG00000136160,,,1910,,Hs.82002,P24530
MAP1LC3A,ENSG00000101460,,,84557,,Hs.632273,Q9H492
unassigned,,,,,,,
CCDC88A,ENSG00000115355,,,55704,,Hs.292925,O14997
MAGEF1,ENSG00000177383,ENSP00000315064,ENST00000317897,64110,,Hs.306123,Q9HAY2
BACE2,ENSG00000182240,,,25825,,Hs.43047,Q9Y5Z0
SCAF11,ENSG00000139218,,,9169,,Hs.210367,Q99590
POLA1,ENSG00000101868,,,5422,IPI00220317,Hs.567319,A6NMQ1
CARMIL1,ENSG00000079691,,,55604,,Hs.649550,Q5VZK9
RBMY1F,ENSG00000169800,,,159163,,Hs.567746,Q15415
CCDC107,ENSG00000159884,,,203260,,Hs.745107,Q8WV48
CEACAM1,ENSG00000079385,,,634,IPI00644390,Hs.512682,P13688
PHF13,ENSG00000116273,ENSP00000366876,ENST00000377648,148479,,Hs.516079,A0A158RFV6
FAM174B,ENSG00000185442,,,400451,,Hs.27373,Q3ZCQ3
RUNX1,ENSG00000159216,,,861,IPI00218943,Hs.149261,Q01196
ASGR1,ENSG00000141505,,,432,IPI00215926,Hs.12056,P07306
QSER1,ENSG00000060749,,,79832,,Hs.369368,B3KWV1
EPS8L2,ENSG00000177106,,,64787,,Hs.55016,Q9H6S3
NNMT,ENSG00000166741,ENSP00000441434,ENST00000535185,4837,,Hs.503911,P40261
GSTM3,ENSG00000134202,,,2947,IPI00246975,Hs.2006,P21266
PATE4,ENSG00000237353,ENSP00000435472,ENST00000525411,399968,,Hs.436215,P0C8F1
unassigned,,,,,,,
PCLO,ENSG00000186472,,,27445,,Hs.12376,Q9Y6V0
DUSP26,ENSG00000133878,ENSP00000256261,ENST00000256261,78986,,Hs.8719,Q9BV47
RORA,ENSG00000069667,,,6095,,Hs.560343,A0A0C4DFP5
SLC39A2,ENSG00000165794,ENSP00000452568,ENST00000554422,29986,,Hs.175783,Q9NP94
EFNB3,ENSG00000108947,ENSP00000226091,ENST00000226091,1949,,Hs.26988,Q15768
unassigned,,,,,,,
STK35,ENSG00000125834,,,140901,,Hs.100057,Q8TDR2
unassigned,,,,,,,
PDGFA,ENSG00000197461,,,5154,IPI00021833,Hs.535898,P04085
ZBTB4,ENSG00000174282,ENSP00000492232,ENST00000639670,57659,,Hs.35096,Q9P1Z0
TWF1,ENSG00000151239,,,5756,IPI00815767,Hs.189075,Q12792
NKAPP1,ENSG00000233382,,ENST00000555168,158801,,Hs.442518,
SLC35G4,ENSG00000236396,ENSP00000490812,ENST00000588001,646000,,,P0C7Q5
GLRX,ENSG00000173221,,,2745,IPI00219025,Hs.28988,A0A024RAM2
RTL6,ENSG00000188636,ENSP00000340434,ENST00000341255,84247,,Hs.744991,Q6ICC9
EDEM3,ENSG00000116406,,,80267,,Hs.523811,Q9BZQ6
MLN,ENSG00000096395,,,4295,,Hs.2813,P12872
IER3,ENSG00000137331,ENSP00000411106,ENST00000416336,8870,,Hs.76095,A0A1U9X7X2
BEND6,ENSG00000151917,,,221336,,Hs.582993,Q5SZJ8
IARS2,ENSG00000067704,ENSP00000355889,ENST00000366922,55699,,Hs.262823,Q9NSE4
RHO,ENSG00000163914,ENSP00000296271,ENST00000296271,6010,,Hs.247565,P08100
NOG,ENSG00000183691,ENSP00000328181,ENST00000332822,9241,,Hs.248201,Q13253
PROM1,ENSG00000007062,,,8842,,Hs.614734,A0A0A0N0M1
unassigned,,,,,,,
SSBP4,ENSG00000130511,,,170463,,Hs.515259,Q9BWG4
SLC6A17,ENSG00000197106,ENSP00000330199,ENST00000331565,388662,IPI00335355,Hs.128382,Q9H1V8
OR5M11,ENSG00000255223,ENSP00000432417,ENST00000528616,219487,,Hs.553632,A0A126GVL9
LDHC,ENSG00000166796,,,3948,,Hs.654377,A0A140VKA7
CYP2D7,ENSG00000205702,ENSP00000461768,ENST00000574062,1564,,Hs.333497,A0A087X1C5
LYNX1,ENSG00000180155,ENSP00000319846,ENST000003175431,66004,,Hs.158665,P0DP58
SYDE2,ENSG00000097096,ENSP00000340594,ENST00000341460,84144,,Hs.533853,Q5VT97
CLIC6,ENSG00000159212,,,54102,IPI00394749,Hs.473695,Q96NY7
PLEC,ENSG00000178209,,,5339,IPI00014898,Hs.434248,Q15149
KCNQ4,ENSG00000117013,,,9132,,Hs.473058,B3KQH8
TRMT1L,ENSG00000121486,,,81627,,Hs.107149,B4DXX1
SATB1,ENSG00000182568,,,6304,,Hs.517717,A0A024R2H1
PLEKHH2,ENSG00000152527,,,130271,,Hs.164162,Q8IVE3
KCNG4,ENSG00000168418,ENSP00000312129,ENST00000308251,93107,IPI00215662,Hs.335877,Q32MC1
ST3GAL4,ENSG00000110080,,,6484,IPI00216274,Hs.591947,Q11206
SLC4A1,ENSG00000004939,,,6521,IPI00791534,Hs.210751,P02730
ARHGAP27,ENSG00000159314,ENSP00000485742,ENST00000626761,201176,,Hs.205326,Q6ZUM4
SESN3,ENSG00000149212,,,143686,,Hs.120633,P58005
CD200R1,ENSG00000163606,,,131450,,Hs.309158,Q8TD46
TRIM38,ENSG00000112343,,,10475,,Hs.584851,A0A024QZY4
BBS7,ENSG00000138686,ENSP00000264499,ENST00000264499,55212,,Hs.591694,Q8IWZ6
PON1,ENSG00000005421,ENSP00000222381,ENST00000222381,5444,IPI00218732,Hs.370995,P27169
FOXC2,ENSG00000176692,ENSP00000497759,ENST00000649859,2303,,Hs.436448,Q99958
CLTA,ENSG00000122705,,,1211,IPI00014587,Hs.522114,P09496
ZNF695,ENSG00000197472,,,57116,,Hs.669893,Q8IW36
RNLS,ENSG00000184719,,,55328,,Hs.149849,Q5VYX0
CLINT1,ENSG00000113282,,,9685,,Hs.644000,A0A0S2Z5H3
SLC39A3,ENSG00000141873,,,29985,,Hs.515046,Q9BRY0
CGB1,ENSG00000267631,ENSP00000301407,ENST00000301407,114335,IPI00896513,Hs.659014,A6NKQ9
MEGF11,ENSG00000157890,ENSP00000480105,ENST00000615799,84465,,Hs.712886,A6BM72
ENTPD2,ENSG00000054179,,,954,IPI00001586,Hs.123036,Q9Y5L3
RAB1C,,,,441400,,Hs.651788,
SENP5,ENSG00000119231,,,205564,,Hs.240770,B2R9F5
SPATA33,ENSG00000167523,,,124045,,Hs.655171,Q96N06
TUBB2B,ENSG00000137285,ENSP00000259818,ENST00000259818,347733,,Hs.300701,Q9BVA1
PAGE1,ENSG00000068985,ENSP00000365320,ENST00000376150,8712,,Hs.128231,O75459
MIER2,ENSG00000105556,,,54531,IPI00297301,Hs.101891,Q8N344
GPR42,ENSG00000126251,ENSP00000410925,ENST00000454971,2866,,,A0A0K0PUY3
SNRPC,ENSG00000124562,ENSP00000244520,ENST00000244520,6631,IPI00641788,Hs.1063,P09234
CCDC68,ENSG00000166510,,,80323,,Hs.120790,A0A024R2B9
OR2T1,ENSG00000175143,ENSP00000493164,ENST00000642005,26696,IPI00419372,Hs.626885,A0A126GVY3
OR52K1,ENSG00000196778,ENSP00000493011,ENST00000641528,390036,,Hs.553726,A0A126GVF2
ISPD,ENSG00000214960,ENSP00000385478,ENST00000407010,729920,IPI00894461,Hs.636502,A0A140VJM1
PCSK7,ENSG00000160613,,,9159,,Hs.648612,Q16549
IGHV4-28,,,,28400,,,
PCDHB9,ENSG00000177839,ENSP00000478606,ENST00000623266,56127,,Hs.662726,Q59H00
EPOP,ENSG00000273604,ENSP00000484710,ENST00000621654,100170841,,Hs.445574,A6NHQ4
C2CD4C,ENSG00000183186,ENSP00000328677,ENST00000332235,126567,,Hs.223770,Q8TF44
CALR3,ENSG00000269058,ENSP00000269881,ENST00000269881,125972,,Hs.304020,A0A140VJF7
PLXNB1,ENSG00000164050,,,5364,IPI00006644,Hs.476209,O43157
C1orf61,ENSG00000125462,,,10485,,Hs.380027,Q13536
SRP9,ENSG00000143742,,,6726,IPI00216125,Hs.511425,A0A024R3P3
MIEF1,ENSG00000100335,,,54471,IPI00396121,Hs.728085,B0QY95
MGP,ENSG00000111341,ENSP00000445907,ENST00000539261,4256,,Hs.365706,A0A024RAX0
VPS4A,ENSG00000132612,,,27183,,Hs.128420,A0A024R705
YIF1B,ENSG00000167645,,,90522,,Hs.280741,Q9H5F7
unassigned,,,,,,,
LINC00337,ENSG00000225077,,,148645,,Hs.185688,
DOCK6,ENSG00000130158,,,57572,,Hs.591002,B7Z9U8
unassigned,,,,,,,
DGAT2,ENSG00000062282,,,84649,,Hs.129798,Q96PD7
LGALS8,ENSG00000116977,,,3964,,Hs.4082,O00214
TXNL1,ENSG00000091164,,,9352,,Hs.114412,O43396
EFCAB1,ENSG00000034239,,,79645,,Hs.23245,A0A024R7U7
GTF2IRD2B,ENSG00000174428,,,389524,IPI00398199,Hs.647017,Q6EKJ0
ACAD8,ENSG00000151498,,,27034,IPI00747159,Hs.14791,Q9UKU7
TMEM272,ENSG00000281106,ENSP00000490137,ENST00000627246,283521,,Hs.649896,
PIP5K1B,ENSG00000107242,,,8395,IPI00465236,Hs.534371,O14986
ITGB4,ENSG00000132470,,,3691,IPI00027422,Hs.632226,A0A024R8T0
NTN1,ENSG00000065320,ENSP00000173229,ENST00000173229,9423,,Hs.660885,O95631
ASPRV1,ENSG00000244617,ENSP00000315383,ENST00000320256,151516,,Hs.516253,Q53RT3
JAGN1,ENSG00000171135,,,84522,,Hs.24054,Q8N5M9
IFI44L,ENSG00000137959,,,10964,,Hs.744918,Q53G44
IRS4,ENSG00000133124,ENSP00000457111,ENST00000563887,8471,IPI00020729,Hs.407141,O14654
SLC16A12,ENSG00000152779,,,387700,IPI00974115,Hs.530338,E9PSF9
BVES,ENSG00000112276,,,11149,,Hs.221660,Q8NE79
KRTAP20-3,ENSG00000206104,ENSP00000372276,ENST00000382826,337985,,Hs.580878,Q3LI60
KRTAP4-1,ENSG00000198443,ENSP00000381489,ENST00000398472,85285,,Hs.437079,Q9BYQ7
SPTSSA,ENSG00000165389,ENSP00000298130,ENST00000298130,171546,,Hs.740577,Q969W0
APOBEC1,ENSG00000111701,ENSP00000229304,ENST00000229304,339,IPI00013200,Hs.560,P41238
POLR2K,ENSG00000147669,,,5440,IPI00023975,Hs.351475,A0A024R9G0
TRAPPC3,ENSG00000054116,,,27095,,Hs.523131,A0A087WWM0
SZT2,ENSG00000198198,,,23334,,Hs.643560,Q5T011
SSSCA1,ENSG00000173465,ENSP00000312318,ENST00000309328,10534,,Hs.25723,G3V1B8
unassigned,,,,,,,
