SYMBOL,ENSEMBL,ENSEMBLPROT,ENSEMBLTRANS,ENTREZID,IPI,UNIGENE,UNIPROT
Fam213b,ENSMUSG00000029059,ENSMUSP00000030935,ENSMUST00000123513,66469,IPI00119094,Mm.41868,Q9DB60
Prss8,ENSMUSG00000030800,,,76560,IPI00116300,Mm.5875,Q99L44
Parm1,ENSMUSG00000034981,ENSMUSP00000042844,ENSMUST00000040576,231440,IPI00311947,Mm.5002,Q923D3
Pate1,ENSMUSG00000091215,ENSMUSP00000130484,ENSMUST00000170021,100312987,IPI00987585,Mm.445254,E9Q658
Pate2,ENSMUSG00000074452,,,330921,IPI00653409,Mm.479701,Q3UW31
Pate3,ENSMUSG00000094995,ENSMUSP00000136668,ENSMUST00000178236,100312956,IPI00900420,Mm.475850,B3GLJ3
Pate4,ENSMUSG00000032099,ENSMUSP00000034610,ENSMUST00000034610,56872,IPI00120559,Mm.390143,Q09098
Msmp,ENSMUSG00000078719,ENSMUSP00000103516,ENSMUST00000107884,100039672,IPI00649817,Mm.415110,B1AWI6
Psca,ENSMUSG00000022598,ENSMUSP00000023265,ENSMUST00000023265,72373,IPI00387446,Mm.46395,P57096
Ptov1,ENSMUSG00000038502,,,84113,IPI00313557,Mm.42855,Q91VU8
Acpp,ENSMUSG00000032561,,,56318,IPI00135015,Mm.19941,Q8CE08
Sbp,ENSMUSG00000024128,,,20234,IPI00474912,Mm.390958,P15501
Tac1,ENSMUSG00000061762,,,21333,IPI00114504,Mm.1440,B7ZMQ2
Prm2,ENSMUSG00000038015,ENSMUSP00000047925,ENSMUST00000037996,19119,IPI00134199,Mm.325769,P07978
Prm3,ENSMUSG00000050058,ENSMUSP00000059630,ENSMUST00000050864,19120,IPI00122080,Mm.291887,Q62100
Pradc1,ENSMUSG00000030008,ENSMUSP00000032080,ENSMUST00000032080,73327,IPI00858190,Mm.379221,Q9D9N8
Prss3,ENSMUSG00000071519,ENSMUSP00000093702,ENSMUST00000096003,22073,IPI00742417,Mm.425318,Q792Z0
Prss32,ENSMUSG00000048992,ENSMUSP00000050389,ENSMUST00000144925,69814,IPI00875332,Mm.244143,E9Q409
Prss43,ENSMUSG00000058398,ENSMUSP00000076752,ENSMUST00000077549,272643,IPI00399458,Mm.458525,Q76HL1
Prss47,ENSMUSG00000090658,ENSMUSP00000152310,ENSMUST00000220767,218304,,,A0A1Y7VLR0
Prss51,ENSMUSG00000052099,,,100504162,IPI00987319,Mm.72752,E9PXD1
Adrm1,ENSMUSG00000039041,,,56436,IPI00331155,Mm.316654,Q9JKV1
Psme1,ENSMUSG00000022216,,,19186,IPI00124223,Mm.830,P97371
Psme2,ENSMUSG00000079197,,,19188,IPI00124225,Mm.371573,G3X9V0
Psme3,ENSMUSG00000078652,ENSMUSP00000118279,ENSMUST00000142640,19192,IPI00113660,Mm.288477,P61290
Psme4,ENSMUSG00000040850,,,103554,IPI00396680,Mm.240066,Q5SSW2
Psmg1,ENSMUSG00000022913,,,56088,IPI00458949,Mm.396248,Q9JK23
Psmg2,ENSMUSG00000024537,ENSMUSP00000025418,ENSMUST00000025418,107047,IPI00885329,Mm.150701,Q9EST4
Psmg3,ENSMUSG00000029551,,,66506,IPI00112701,Mm.29070,Q9CZH3
Psmg4,ENSMUSG00000071451,,,69666,IPI00676631,Mm.24788,P0C7N9
Ecm29,,,,,,,
Psmf1,ENSMUSG00000032869,,,228769,IPI00403055,Mm.146984,A2AU35
Pomp,ENSMUSG00000029649,,,66537,IPI00133070,Mm.332855,Q9CQT5
Psma1,ENSMUSG00000030751,,,26440,IPI00283862,Mm.121265,Q3TS44
Psma2,ENSMUSG00000015671,,,19166,IPI00420745,Mm.252255,P49722
Psma3,ENSMUSG00000060073,ENSMUSP00000125548,ENSMUST00000160027,19167,IPI00331644,Mm.296338,E0CX62
Psma4,ENSMUSG00000032301,,,26441,IPI00277001,Mm.30270,Q9R1P0
Psma5,ENSMUSG00000068749,ENSMUSP00000088057,ENSMUST00000090569,26442,IPI00131407,Mm.208883,Q3UPK6
Psma6,ENSMUSG00000021024,,,26443,IPI00131845,Mm.30210,E0CXB1
Psma7,ENSMUSG00000027566,,,26444,IPI00131406,Mm.21728,Q3THL2
Psma8,ENSMUSG00000036743,ENSMUSP00000042590,ENSMUST00000040860,73677,IPI00109122,Mm.87277,Q9CWH6
Gm4950,,,,240289,,,
Psmb1,ENSMUSG00000014769,ENSMUSP00000014913,ENSMUST00000014913,19170,IPI00113845,Mm.32912,O09061
Psmb10,ENSMUSG00000031897,ENSMUSP00000034369,ENSMUST00000212332,19171,IPI00316736,Mm.787,O35955
Psmb11,ENSMUSG00000072423,ENSMUSP00000154313,ENSMUST00000228446,73902,IPI00221461,Mm.32009,Q8BG41
Psmb2,ENSMUSG00000028837,ENSMUSP00000030642,ENSMUST00000150372,26445,IPI00128945,Mm.22233,Q9R1P3
Psmb3,ENSMUSG00000069744,ENSMUSP00000099436,ENSMUST00000103147,26446,IPI00314467,Mm.21874,Q545G0
Psmb4,ENSMUSG00000005779,,,19172,IPI00129512,Mm.368,P99026
Psmb5,ENSMUSG00000022193,ENSMUSP00000022803,ENSMUST00000022803,19173,IPI00317902,Mm.8911,O55234
Psmb6,ENSMUSG00000018286,ENSMUSP00000018430,ENSMUST00000145503,19175,IPI00119239,Mm.98,Q60692
Psmb7,ENSMUSG00000026750,ENSMUSP00000028083,ENSMUST00000028083,19177,IPI00136483,Mm.389251,P70195
Psmb8,ENSMUSG00000024338,,,16913,IPI00116712,Mm.180191,P28063
Psmb9,ENSMUSG00000096727,ENSMUSP00000133499,ENSMUST00000174576,16912,IPI00309379,Mm.390983,A0A0R4J256
Pot1b,ENSMUSG00000024174,ENSMUSP00000084089,ENSMUST00000086876,72836,,Mm.177073,H7BX60
Pot1,,,,,,,
Epb41,ENSMUSG00000028906,,,269587,IPI00462873,Mm.30038,P48193
Aar2,ENSMUSG00000027628,,,68295,IPI00316471,Mm.253648,Q8C161
Aatf,ENSMUSG00000018697,,,56321,IPI00405346,Mm.257482,Q9JKX4
Abhd1,ENSMUSG00000006638,,,57742,IPI00137243,Mm.389615,Q9QZC8
Abhd11,ENSMUSG00000040532,,,68758,IPI00858299,Mm.389700,D3YYK0
Abhd13,ENSMUSG00000040396,,,68904,IPI00133177,Mm.142570,Q80UX8
Abhd14a,ENSMUSG00000042210,,,68644,IPI01008417,Mm.268925,E9Q136
Abhd14b,ENSMUSG00000042073,,,76491,IPI01007858,Mm.335427,E9QN99
Abhd15,ENSMUSG00000000686,,,67477,IPI00229207,Mm.432526,B6DQM2
Abhd16a,ENSMUSG00000007036,,,193742,IPI00130339,Mm.43745,Q9Z1Q2
Abhd16b,ENSMUSG00000055882,ENSMUSP00000066520,ENSMUST00000069649,241850,IPI00330900,Mm.87455,Q80YU0
Abhd17a,ENSMUSG00000003346,,,216169,IPI00555039,Mm.29802,Q99JW1
Abhd17b,ENSMUSG00000047368,ENSMUSP00000056099,ENSMUST00000052556,226016,IPI00108883,Mm.28796,Q7M759
Abhd17c,ENSMUSG00000038459,,,70178,IPI00122589,Mm.23914,Q8VCV1
Abhd18,ENSMUSG00000037818,,,269423,IPI00858159,Mm.32373,Q8C1A9
Abhd4,ENSMUSG00000040997,,,105501,IPI01008542,Mm.28771,Q8C0M2
Abhd8,ENSMUSG00000007950,ENSMUSP00000008094,ENSMUST00000008094,64296,IPI00312614,Mm.276383,Q8R0P8
Adprh,ENSMUSG00000002844,ENSMUSP00000002923,ENSMUST00000002923,11544,IPI00111149,Mm.20047,P54923
Adprhl1,ENSMUSG00000031448,,,234072,IPI00221629,Mm.132785,Q8BGK2
Mllt10,ENSMUSG00000026743,,,17354,IPI00118763,Mm.209175,O54826
Mllt11,ENSMUSG00000053192,ENSMUSP00000066448,ENSMUST00000065482,56772,IPI00129120,Mm.331208,P97783
Mllt3,ENSMUSG00000028496,,,70122,IPI00986447,Mm.288898,Q9D2P1
Ambp,ENSMUSG00000028356,ENSMUSP00000030041,ENSMUST00000030041,11699,IPI00127352,Mm.2197,Q07456
Amn,ENSMUSG00000021278,ENSMUSP00000021707,ENSMUST00000021707,93835,IPI00115125,Mm.197639,Q99JB7
Angel1,ENSMUSG00000021257,,,68737,IPI00122555,Mm.63979,Q8VCU0
Angel2,ENSMUSG00000026634,,,52477,IPI00867916,Mm.289914,Q8K1C0
Ankub1,ENSMUSG00000074591,ENSMUSP00000142649,ENSMUST00000200665,242037,IPI00356208,Mm.291091,Q3UUE9
Apcdd1,ENSMUSG00000071847,,,494504,IPI00606142,Mm.391102,Q3U128
Zbtb8os,ENSMUSG00000057572,,,67106,IPI00875611,Mm.36575,B2KGA7
Padi1,ENSMUSG00000025329,ENSMUSP00000026378,ENSMUST00000026378,18599,IPI00323382,Mm.20854,Q544I4
Padi2,ENSMUSG00000028927,ENSMUSP00000030765,ENSMUST00000030765,18600,IPI00123014,Mm.2296,Q08642
Padi3,ENSMUSG00000025328,ENSMUSP00000026377,ENSMUST00000026377,18601,IPI00129641,Mm.20851,Q5DTJ8
Padi4,ENSMUSG00000025330,ENSMUSP00000026381,ENSMUST00000026381,18602,IPI00129639,Mm.250358,Q9Z183
Padi6,ENSMUSG00000040935,,,242726,IPI00170156,Mm.271661,Q8K3V4
Ndufaf7,ENSMUSG00000024082,ENSMUSP00000024887,ENSMUST00000024887,73694,IPI00880887,Mm.104959,Q9CWG8
Prmt1,ENSMUSG00000109324,ENSMUSP00000147252,ENSMUST00000207370,15469,IPI00229961,Mm.27545,Q3UIG8
Prmt2,ENSMUSG00000020230,,,15468,IPI00808616,Mm.32020,Q3UKX1
Prmt3,ENSMUSG00000030505,,,71974,IPI00417140,Mm.33202,Q922H1
Prmt5,ENSMUSG00000023110,,,27374,IPI00229845,Mm.196585,Q8CIG8
Prmt6,ENSMUSG00000049300,,,99890,IPI00421169,Mm.36115,Q6NZB1
Prmt7,ENSMUSG00000060098,,,214572,IPI00469937,Mm.251804,Q922X9
Prmt8,ENSMUSG00000030350,ENSMUSP00000032500,ENSMUST00000032500,381813,IPI00420678,Mm.39750,Q6PAK3
Ago1,ENSMUSG00000041530,,,236511,IPI00943422,Mm.30800,Q8BJP2
Ago2,ENSMUSG00000036698,,,239528,IPI00652318,Mm.23095,Q3UQ34
Ago3,ENSMUSG00000028842,,,214150,IPI00229987,Mm.440915,Q8CJF9
Ago4,ENSMUSG00000042500,,,76850,IPI00762672,Mm.86705,Q8CJF8
Armcx6,ENSMUSG00000050394,,,278097,IPI00170056,Mm.113272,Q8K3A6
Dclre1c,ENSMUSG00000026648,,,227525,IPI00607937,Mm.23483,Q32MX8
Arv1,ENSMUSG00000031982,ENSMUSP00000034463,ENSMUST00000034463,68865,IPI00133145,Mm.22779,Q0VBH5
F2r,ENSMUSG00000048376,ENSMUSP00000061754,ENSMUST00000059193,14062,IPI00131268,Mm.24816,P30558
F2rl1,ENSMUSG00000021678,ENSMUSP00000022185,ENSMUST00000022185,14063,IPI00331621,Mm.1614,P55086
F2rl2,ENSMUSG00000021675,ENSMUSP00000022182,ENSMUST00000022182,14064,IPI00309093,Mm.440952,O08675
F2rl3,ENSMUSG00000050147,ENSMUSP00000054426,ENSMUST00000058099,14065,IPI00132931,Mm.12948,O88634
Scyl3,ENSMUSG00000026584,,,240880,IPI00120024,Mm.389213,Q9DBQ7
Wdr83os,ENSMUSG00000059355,,,414077,IPI00420758,Mm.35790,Q6ZWX0
Aste1,ENSMUSG00000032567,,,66595,IPI00222216,Mm.84941,E9Q1A4
Asun,,,,,,,
Atoh1,ENSMUSG00000073043,ENSMUSP00000098903,ENSMUST00000101351,11921,IPI00115629,Mm.57229,P48985
Atoh7,ENSMUSG00000036816,ENSMUSP00000039801,ENSMUST00000044059,53404,IPI00131093,Mm.228661,Q9Z2E5
Atoh8,ENSMUSG00000037621,ENSMUSP00000145790,ENSMUST00000206425,71093,IPI00118539,Mm.87449,Q99NA2
Atp1b4,ENSMUSG00000016327,ENSMUSP00000016471,ENSMUST00000016471,67821,IPI00230565,Mm.60134,B1APX1
Bora,ENSMUSG00000022070,ENSMUSP00000022656,ENSMUST00000226823,77744,IPI00224563,Mm.23503,Q8BS90
Banp,ENSMUSG00000025316,,,53325,IPI00461681,Mm.287163,Q8VBU8
Bsn,ENSMUSG00000032589,,,12217,IPI00134093,Mm.20425,O88737
Bean1,ENSMUSG00000031872,,,65115,IPI00915493,Mm.41849,B2RR23
Bex1,ENSMUSG00000050071,ENSMUSP00000060005,ENSMUST00000058125,19716,IPI00128696,Mm.422943,Q9R224
Bex2,ENSMUSG00000042750,ENSMUSP00000043113,ENSMUST00000049130,12069,IPI00124166,Mm.94160,Q9WTZ8
Bex3,ENSMUSG00000046432,,,12070,IPI00742361,Mm.90787,Q9WTZ9
Bex4,ENSMUSG00000047844,ENSMUSP00000112226,ENSMUST00000116527,406217,IPI00109535,Mm.336245,Q14BB8
Bex6,ENSMUSG00000075269,ENSMUSP00000097570,ENSMUST00000099990,328660,IPI00346669,Mm.441006,Q3TZW7
Bhlhb9,ENSMUSG00000072964,,,70237,IPI00356248,Mm.440847,Q6PB60
Bicc1,ENSMUSG00000014329,,,83675,IPI00817039,Mm.286834,G3X8S6
Bicd1,ENSMUSG00000003452,,,12121,IPI00338823,Mm.177181,Q8BR07
Bicd2,ENSMUSG00000037933,,,76895,IPI00720187,Mm.197387,Q921C5
Mycb,,,,,,,
Boll,ENSMUSG00000025977,,,75388,IPI00886395,Mm.483408,E9PWH1
Brk1,ENSMUSG00000033940,ENSMUSP00000041644,ENSMUST00000035725,101314,IPI00127176,Mm.485793,Q91VR8
Tbc1d32,ENSMUSG00000038122,ENSMUSP00000097328,ENSMUST00000099739,544696,IPI00754935,Mm.411188,Q3URV1
Btg1,ENSMUSG00000036478,ENSMUSP00000038863,ENSMUST00000038377,12226,IPI00136644,Mm.23811,P62325
Btg2,ENSMUSG00000020423,ENSMUSP00000020692,ENSMUST00000020692,12227,IPI00134222,Mm.392646,Q04211
Btg3,ENSMUSG00000022863,,,12228,IPI00120211,Mm.392910,P50615
Btg4,ENSMUSG00000032056,,,56057,IPI00875970,Mm.431317,O70552
Bud31,ENSMUSG00000038722,,,231889,IPI00460253,Mm.277413,Q6PGH1
Grcc10,ENSMUSG00000072772,ENSMUSP00000004389,ENSMUST00000129823,14790,IPI00127501,Mm.439877,O35127
D6Wsu163e,ENSMUSG00000030347,ENSMUSP00000032497,ENSMUST00000202086,28040,IPI00130300,Mm.44228,Q91YN0
unassigned,,,,,,,
unassigned,,,,,,,
unassigned,,,,,,,
unassigned,,,,,,,
unassigned,,,,,,,
unassigned,,,,,,,
Cnpy1,ENSMUSG00000044681,,,269637,IPI00228352,Mm.68286,Q4VAB4
Cnpy2,ENSMUSG00000025381,ENSMUSP00000151918,ENSMUST00000219037,56530,IPI00135512,Mm.44220,Q9QXT0
Cnpy3,ENSMUSG00000023973,,,72029,IPI00119039,Mm.240325,Q9DAU1
Cnpy4,ENSMUSG00000036968,,,66455,IPI00875961,Mm.24592,Q8BQ47
Cic,ENSMUSG00000005442,,,71722,IPI00974774,Mm.28833,Q924A2
Casc1,ENSMUSG00000043541,,,320662,IPI00467219,Mm.207779,A0A0R4J0S9
Casc3,ENSMUSG00000078676,ENSMUSP00000017384,ENSMUST000000173843,192160,IPI00877339,Mm.40120,Q8K3W3
Casc4,ENSMUSG00000060227,,,319996,IPI00848768,Mm.292109,Q6P2L7
Runx1t1,ENSMUSG00000006586,,,12395,IPI00127301,Mm.4909,Q3UQX8
Cbfa2t2,ENSMUSG00000038533,,,12396,IPI00400047,Mm.29914,A0A0R4J1D5
Cbfa2t3,ENSMUSG00000006362,,,12398,IPI00119994,Mm.194339,E9QM80
Ccsmst1,,,,,,,
Cdv3,ENSMUSG00000032803,,,321022,IPI00227808,Mm.261025,A0A087WNP6
Cebpzos,ENSMUSG00000062691,,,68554,IPI00225004,Mm.391820,Q8BTE5
Crbn,ENSMUSG00000005362,,,58799,IPI00387238,Mm.290085,Q8C7D2
Ets1,ENSMUSG00000032035,,,23871,IPI00117744,Mm.292415,E9PWI8
Ets2,ENSMUSG00000022895,,,23872,IPI00126091,Mm.290207,P15037
Cby1,ENSMUSG00000022428,ENSMUSP00000023064,ENSMUST00000023064,73739,IPI00133582,Mm.294441,Q9D1C2
Cby3,,,,76653,,,
Churc1,ENSMUSG00000090258,ENSMUSP00000047015,ENSMUST000000412623,211151,IPI00554984,Mm.80970,Q6DG52
Kiaa1524,,,,,,,
Clec16a,ENSMUSG00000068663,,,74374,IPI00461724,Mm.159176,Q80U30
Cln8,ENSMUSG00000026317,ENSMUSP00000116550,ENSMUST00000132001,26889,IPI00131726,Mm.254027,Q542J5
Cmss1,ENSMUSG00000022748,ENSMUSP00000110011,ENSMUST00000114371,66497,IPI00113109,Mm.425976,Q3UW28
Cnppd1,ENSMUSG00000033159,,,69171,IPI00761426,Mm.28193,Q8K158
Cobl,ENSMUSG00000020173,,,12808,IPI00808291,Mm.22847,G5E8P4
Cnih1,ENSMUSG00000015759,,,12793,IPI00881794,Mm.3261,O35372
Cnih2,ENSMUSG00000024873,ENSMUSP00000025805,ENSMUST00000025805,12794,IPI00126553,Mm.299737,Q3SYI8
Cnih3,ENSMUSG00000026514,,,72978,IPI00876210,Mm.338083,Q6ZWS4
Cnih4,ENSMUSG00000062169,,,98417,IPI00109447,Mm.38229,Q9CX13
Cramp1,,,,,,,
Creg1,ENSMUSG00000040713,,,433375,IPI00133103,Mm.294885,O88668
Creg2,ENSMUSG00000050967,ENSMUSP00000052871,ENSMUST00000053355,263764,IPI00221573,Mm.122091,Q8BGC9
Crb1,ENSMUSG00000063681,,,170788,IPI00607975,Mm.95700,Q8VHS2
Crb2,ENSMUSG00000035403,,,241324,IPI00943999,Mm.392369,Q80YA8
Crb3,ENSMUSG00000044279,,,224912,IPI00606763,Mm.284447,Q8QZT4
Ctla2a,ENSMUSG00000044258,,,13024,IPI00309363,Mm.482089,P12399
Ctla2b,ENSMUSG00000074874,,,13025,IPI00928448,Mm.30144,A0A0R4J245
Cuta,ENSMUSG00000024194,,,67675,IPI00133886,Mm.439919,Q9CQ89
Cyr61,ENSMUSG00000028195,ENSMUSP00000029846,ENSMUST00000029846,16007,IPI00113117,Mm.1231,P18406
Hhat,ENSMUSG00000037375,,,226861,IPI00670095,Mm.145857,Q8BMT9
Hhatl,ENSMUSG00000032523,,,74770,IPI00315964,Mm.44195,Q9D1G3
Ccdc88c,ENSMUSG00000021182,,,68339,IPI00417106,Mm.156217,Q6VGS5
Dbf4,ENSMUSG00000002297,,,27214,IPI00753719,Mm.292470,Q9QZ41
Ddi1,ENSMUSG00000047619,ENSMUSP00000053223,ENSMUST00000051706,71829,IPI00118556,Mm.141452,Q9DAF3
Ddi2,ENSMUSG00000078515,ENSMUSP00000099542,ENSMUST00000102484,68817,IPI00608021,Mm.393721,A2ADY9
Dek,ENSMUSG00000021377,,,110052,IPI00652367,Mm.131150,Q3UR53
Dlk1,ENSMUSG00000040856,ENSMUSP00000139391,ENSMUST00000184768,13386,IPI00762655,Mm.157069,Q925U3
Dlk2,ENSMUSG00000047428,,,106565,IPI00969343,Mm.23633,Q8K1E3
Dennd6a,ENSMUSG00000040818,,,211922,IPI00849716,Mm.260512,Q8BH65
Dennd6b,ENSMUSG00000015377,ENSMUSP00000077978,ENSMUST00000078953,69440,IPI00762621,Mm.482128,Q9D9V7
Depp,,,,,,,
Dgcr14,ENSMUSG00000003527,ENSMUSP00000003621,ENSMUST00000003621,27886,IPI00830656,Mm.256480,O70279
Dgcr6,ENSMUSG00000003531,ENSMUSP00000150829,ENSMUST00000217406,13353,IPI00230140,Mm.27155,E9QP31
Diaph1,ENSMUSG00000024456,,,13367,IPI00808370,Mm.195916,E9PV41
Diaph2,ENSMUSG00000034480,,,54004,IPI00280961,Mm.10763,Q6W4W7
Diaph3,ENSMUSG00000022021,,,56419,IPI00230476,Mm.440585,Q9Z207
Disp1,ENSMUSG00000030768,,,68897,IPI00875958,Mm.327216,Q3TDN0
Disp2,ENSMUSG00000040035,,,214240,IPI00229895,Mm.221499,Q8CIP5
Disp3,ENSMUSG00000041544,,,242748,,Mm.33873,E9QL24
P4hb,ENSMUSG00000025130,,,18453,IPI00133522,Mm.16660,P09103
Pdia2,ENSMUSG00000024184,,,69191,IPI00880560,Mm.32631,D3Z6P0
Pdia3,ENSMUSG00000027248,,,14827,IPI00230108,Mm.263177,P27773
Pdia4,ENSMUSG00000025823,ENSMUSP00000076521,ENSMUST00000077290,12304,IPI00271951,Mm.2442,A0A0R4J0Z1
Pdia5,ENSMUSG00000022844,ENSMUSP00000023550,ENSMUST00000023550,72599,IPI00122362,Mm.71015,Q921X9
Pdia6,ENSMUSG00000020571,,,71853,IPI00222496,Mm.222825,Q3TML0
Pdilt,ENSMUSG00000030968,ENSMUSP00000033267,ENSMUST00000033267,71830,IPI00943368,Mm.84631,Q9DAN1
Tmx3,ENSMUSG00000024614,ENSMUSP00000025515,ENSMUST00000025515,67988,IPI00453798,Mm.268041,Q8BXZ1
Park7,ENSMUSG00000028964,,,57320,IPI00117264,Mm.277349,Q99LX0
Dok7,ENSMUSG00000044716,,,231134,IPI00227315,Mm.205483,Q18PE0
Dopey1,ENSMUSG00000034973,,,320615,,Mm.245500,H7BWZ9
Dopey2,ENSMUSG00000022946,ENSMUSP00000044437,ENSMUST000000450040,70028,IPI00856745,Mm.23230,Q3UHQ6
Donson,ENSMUSG00000022960,,,60364,IPI00316448,Mm.328698,Q9QXP4
Dpcd,ENSMUSG00000041035,ENSMUSP00000045683,ENSMUST00000161373,226162,IPI00265122,Mm.21978,Q8BPA8
Dpy30,ENSMUSG00000024067,,,66310,IPI00117168,Mm.28536,Q99LT0
Dr1,ENSMUSG00000029265,ENSMUSP00000031190,ENSMUST00000031190,13486,IPI00128424,Mm.303534,Q91WV0
Ecd,ENSMUSG00000021810,ENSMUSP00000022344,ENSMUST00000022344,70601,IPI00134363,Mm.35105,Q9CS74
Ect2,ENSMUSG00000027699,,,13605,IPI00114488,Mm.261453,Q07139
Efr3a,ENSMUSG00000015002,,,76740,IPI00453863,Mm.260647,Q8BG67
Efr3b,ENSMUSG00000020658,,,668212,IPI00754572,Mm.210266,Q6ZQ18
Elfn1,ENSMUSG00000048988,ENSMUSP00000053869,ENSMUST00000050519,243312,IPI00227288,Mm.237102,Q8C8T7
Ahctf1,ENSMUSG00000026491,,,226747,IPI00122594,Mm.128165,Q8CJF7
Enah,ENSMUSG00000022995,,,13800,IPI01008259,Mm.87759,A0A0A6YW06
Lman1,ENSMUSG00000041891,,,70361,IPI00132475,Mm.290857,Q9D0F3
Lman1l,ENSMUSG00000056271,,,235416,IPI00756549,Mm.295630,Q8VCD3
Eurl,,,,,,,
Eva1a,ENSMUSG00000035104,,,232146,IPI00128257,Mm.489683,Q91WM6
Eva1b,ENSMUSG00000050212,ENSMUSP00000054141,ENSMUST00000052876,230752,IPI00170027,Mm.41569,Q8K2Y3
Eva1c,ENSMUSG00000039903,,,70967,IPI00678755,Mm.253077,P58659
Evi2a,ENSMUSG00000078771,,,14017,IPI00322952,Mm.439665,P20934
Evi2b,ENSMUSG00000093938,ENSMUSP00000136153,ENSMUST00000179322,216984,IPI00122599,Mm.439665,Q8VD58
Fam102a,ENSMUSG00000039157,,,98952,IPI00221437,Mm.4065,A0A158RFU0
Fam102b,ENSMUSG00000040339,,,329739,IPI00944041,Mm.69013,E9Q4R1
Fam107b,ENSMUSG00000026655,,,66540,IPI00133338,Mm.277864,Q3TGF2
Fam110a,ENSMUSG00000027459,,,73847,IPI00320500,Mm.272444,Q8R184
Fam110b,ENSMUSG00000049119,,,242297,IPI00226450,Mm.331470,Q8C739
Fam110c,ENSMUSG00000036136,ENSMUSP00000041563,ENSMUST00000041133,104943,IPI00331191,Mm.248938,Q8VE94
Fam110d,,,,,,,
Fam111a,ENSMUSG00000024691,,,107373,IPI00134994,Mm.1643,D3YYD2
Fam114a2,ENSMUSG00000020523,,,67726,IPI00336509,Mm.25632,Q8VE88
Fam117a,ENSMUSG00000038893,,,215512,IPI00222531,Mm.262113,Q7TNF9
Fam117b,ENSMUSG00000041040,,,72750,IPI00461475,Mm.258250,Q3U3E2
Fam118a,ENSMUSG00000022434,ENSMUSP00000023069,ENSMUST00000023069,73225,IPI00225449,Mm.247535,Q91YN1
Fam118b,ENSMUSG00000050471,,,109229,IPI00223293,Mm.24197,Q8C569
Fam122a,ENSMUSG00000074922,ENSMUSP00000097152,ENSMUST00000099556,68034,IPI00154109,Mm.440181,Q9DB52
Fam122b,ENSMUSG00000036022,,,78755,IPI00406959,Mm.28559,G1UD78
Fam124b,ENSMUSG00000043230,ENSMUSP00000052208,ENSMUST00000058748,241128,IPI00222860,Mm.145511,Q8BLQ0
Fam126b,ENSMUSG00000038174,,,213056,IPI00226426,Mm.26272,Q8C729
Fam131a,ENSMUSG00000050821,,,78408,IPI00226460,Mm.196512,Q8BWU3
Fam131b,ENSMUSG00000029861,,,76156,IPI00762777,Mm.234314,Q3TY60
Fam133b,ENSMUSG00000058503,,,68152,IPI00776268,Mm.240265,Q9CVI2
Fam134a,,,,,,,
Fam134c,,,,,,,
Fam135a,ENSMUSG00000026153,,,68187,IPI00882309,Mm.87130,Q6NS59
Fam135b,ENSMUSG00000036800,ENSMUSP00000022953,ENSMUST00000022953,70363,IPI00282805,Mm.126450,Q9DAI6
Fam136a,ENSMUSG00000057497,ENSMUSP00000071426,ENSMUST00000071492,66488,IPI00133411,Mm.422972,Q9CR98
Fam13a,ENSMUSG00000037709,,,58909,IPI00221620,Mm.28813,Q8BGI4
Fam13b,ENSMUSG00000036501,ENSMUSP00000038199,ENSMUST00000040506,225358,IPI00169910,Mm.226899,Q8K2H3
Fam13c,ENSMUSG00000043259,,,71721,IPI00918693,Mm.477813,Q6NXX8
Fam149a,ENSMUSG00000070044,,,212326,IPI00229404,Mm.51259,Q8CFV2
Fam149b1,,,,,,,
Fam150b,,,,,,,
Fam151a,ENSMUSG00000034871,ENSMUSP00000047860,ENSMUST00000047620,230579,IPI00154068,Mm.222956,Q8QZW3
Fam160a1,ENSMUSG00000051000,,,229488,IPI00875714,Mm.119926,Q505K2
Fam160b1,ENSMUSG00000033478,ENSMUSP00000048903,ENSMUST00000036407,226252,IPI00756750,Mm.358870,Q8CDM8
Fam160b2,ENSMUSG00000022095,ENSMUSP00000022690,ENSMUST00000022690,239170,IPI00848967,Mm.247582,Q80YR2
Fam161a,ENSMUSG00000049811,,,73873,IPI00396832,Mm.252406,B1AVK0
Fam161b,ENSMUSG00000021234,ENSMUSP00000070407,ENSMUST00000065536,217705,IPI00228221,Mm.259468,Q8CB59
Fam162a,ENSMUSG00000003955,ENSMUSP00000004057,ENSMUST00000004057,70186,IPI00109611,Mm.212991,Q9D6U8
Fam162b,ENSMUSG00000019909,ENSMUSP00000020064,ENSMUST00000020064,77296,IPI00109463,Mm.30588,B2RV81
Fam163a,ENSMUSG00000015484,ENSMUSP00000015628,ENSMUST00000015628,329274,IPI00228058,Mm.150857,A9ZNB6
Fam163b,ENSMUSG00000009216,ENSMUSP00000127556,ENSMUST00000151224,109349,IPI00225518,Mm.314080,B2RVN8
Fam166a,ENSMUSG00000026969,ENSMUSP00000028346,ENSMUST00000028346,68222,IPI00137348,Mm.227260,Q9D4K5
Fam166b,ENSMUSG00000042788,,,329831,IPI00228967,Mm.454466,A2AIP0
Fam167a,ENSMUSG00000035095,,,219148,IPI00340584,Mm.37882,Q6P1G6
Fam167b,ENSMUSG00000050493,ENSMUSP00000050531,ENSMUST00000142699,230766,IPI00277240,Mm.20377,P17257
Fam168a,ENSMUSG00000029461,,,319604,IPI00261542,Mm.260362,Q68FE1
